sehir,isim,ilce,adres
Antalya İli,"
Otel Royal Alanya
",Alanya,Dinek Mevki Hacı Mehmetli Köyü Alanya Merkez
Antalya İli,"
Hotel Leandra
",Alanya,Carsi Mah. Iskele Cad
Antalya İli,"
Montana Hotel
",Kemer,Bahcecik Mevki Ataturk Cad. No 101
Antalya İli,"
Tigris Hotel
",Antalya,Caglayan Mh. 2054 SK. No-21
Antalya İli,"
Club Hotel Golf
",Manavgat,PK 4 Titreyengol
Mersin (İçel),"
Merit Hotel Mersin
",Mersin,Kuvay-1 Milliye Caddesi 165
Antalya İli,"
Sahara Beach Hotel
",Alanya,Guzelbag Yol Kavsagi
Antalya İli,"
Pegasos Beach Hotel
",Kemer,Deniz Cad No 39
Antalya İli,"
Alem Regency Apart Hotel
",Antalya,Akdeniz Blvd. 354
Antalya İli,"
Turk Evi Hotel
",Antalya,Mermerli Sokak No 2
Antalya İli,"
Anatolia Beach Hotel
",Kemer,Yeni Mahalle Ataturk Bulvari No 21
Mersin (İçel),"
Lades Motel
",Taşucu,İnönü Cad. No:45
Hatay İli,"
Klikya Otel
",Kızkalesi,Akdeniz Mah. Alikiya Cad. No:27
Antalya İli,"
Sunlight Dream
",Manavgat,Yali Mah Alaylar Mevkii
Antalya İli,"
Aparthotel Hayat
",Alanya,Güller Pınarı Mahallesi
Antalya İli,"
Truva Beach Hotel
",Manavgat,Buyuk PTT Alti
Antalya İli,"
Yengec Hotel
",Alanya,Lara Cad. No: 349
Antalya İli,"
Paradise Garden Hotel
",Manavgat,Titreyengol Sorgun-Side
Antalya İli,"
Mir Side Tropic Hotel
",Kumköy,Sahil Cad. IlIca Mah
Mersin (İçel),"
Otel Seymen
",Kızkalesi,Mavi Deniz Mah. Suluk Sok 16
Antalya İli,"
Attaleia Shine Luxury Hotel
",Belek,Taşlıburun Mevki
Antalya İli,"
Caretta Beach Resort Spa Hotel
",Kemer,Ataturk Cad Sahil Yolu
Antalya İli,"
Villa Gizem
",Manavgat,Bingeşik Mevki
Antalya İli,"
Sea Star Hotel
",Alanya,Elikesik Koyu Ulas Mevki
Antalya İli,"
Side La Grande Resort & Spa
",Manavgat,Ilıca Mah. Kumkoy Bulv.No:91
Antalya İli,"
Club Gunes
",Türkler,Incekum Mevkii
Antalya İli,"
Senem Family Pension
",Demre (Kale),Zeytingeçidi Sok 9
Antalya İli,"
Otel Deja Vu
",Kemer,Atatürk Cad. No:60 Çamyuva
Adana İli,"
Adanava Hotel
",Adana,Levent Mahallesi Girne Bulvarı No: 254/A
Antalya İli,"
Vera Club Lindita
",Manavgat,Gundogdu Beldesi Colakli
Antalya İli,"
Ersoy Hotel
",Antalya,Muratpasa Mah. 569 Sk. No:5
Hatay İli,"
Korykos Hotel
",Kızkalesi,Akdeniz Mah. Bahçe Sok. No:5
Antalya İli,"
Atlanta Hotel
",Alanya,Alanya Yolu 14. Km
Antalya İli,"
Cetinbey Apartments
",Kalkan,Cumhuriyet Caddesi 32
Antalya İli,"
Selvi Hotel
",Antalya,Kizlar Pinari Mah. Ali Dizdaroglu Sok. No 48
Antalya İli,"
Arma Resort
",Kemer,Beldibi Mevki
Antalya İli,"
Tur & Tel Hotel
",Manavgat,Selimiye Mahallesi Deniz Buku Mevkii Buyuk PTT yani
Antalya İli,"
AK Hotel
",Alanya,Gullerpinari Mahallesi Imamdayi Sokak No:4
Antalya İli,"
Kont
",Alanya,Saray Mah. Azak Sok
Antalya İli,"
Diane Holiday Village
",Manavgat,"Side, Antalya, Turkei"
Antalya İli,"
Ulas Hotel
",Manavgat,1604 SK: No.14 Kemer Mah
Antalya İli,"
Taç Cleo Apart Otel
",Alanya,Mehmet Akif Ersoy Cad. Yalçın Sok. No:2 Alanya Merkez
Antalya İli,"
Tuana Hotel
",Manavgat,Sümbül Sok. No:4
Hatay İli,"
Club Casmin Otel
",İskenderun,Arsuz Yolu 8 Km İskenderun Merkez
Antalya İli,"
Premier Palace
",Kemer,"Bahcecik Mh. 38. Sk No:1, Beldibi"
Antalya İli,"
Eucalyptus Pension
",Patara,Patara 07975
Antalya İli,"
Stardust Beach Hotel
",Kemer,Merkez Mah.Deniz Cad.No : 7
Hatay İli,"
Grand Kavak Otel
",Antakya,İstiklal Cad. No:16
Antalya İli,"
Altis Resort Hotel & Spa
",Serik,Taşlıburun Mevki Belek
Antalya İli,"
Hotel Belinda
",Sorgun,Titreyengol Mevkii
Antalya İli,"
Safran Apartments
",Manavgat,Cennetler Mevkii P.O.Box 212
Antalya İli,"
Aura Hotel
",Kemer,"Kiriş Mah. Sahil Cad. No:20 D:2 Çamyuva, Kemer"
Antalya İli,"
Magic Seven Family Resort
",Manavgat,TITREYENGOLL MEVKII - MANAVGAT 3
Antalya İli,"
Kapris Otel
",Antalya,"Çağlayan Mah. 2002 Sok. No:21 Lara, Muratpaşa"
Antalya İli,"
Hakdem Bonapart Hotel
",Alanya,Güller Pınarı Mah. Kerim Kaptanlar Sok. No 22
Antalya İli,"
Petro Club Hotel
",Antalya,Colakli Manavgat
Antalya İli,"
Orient Palace Hotel
",Kestel,Kestel Kasabası
Antalya İli,"
Haldun's Beach Club
",Kemer,Sarioren Mah. Turizm Cad. No 4
Antalya İli,"
Sarp Hotels Belek
",Kadriye,Uckum Tepesi Mevkii Yeni Mah. Besgoz Cad.
Antalya İli,"
Club Hotel Orange
",Antalya,Sirinyali Mah. Eski Karayolu
Adana İli,"
Akdeniz Otel
",Adana,İnönü Cad. No:22
Antalya İli,"
Angora Otel
",Manavgat,Yalı Mah. 1006 Sok. No:3
Mersin (İçel),"
Tahtalı Otel
",Mersin,Mersinli Ahmet Cad. No:21 İçel Merkez
Antalya İli,"
International Otel
",Alanya,Güllerpınarı Mah. Keykubat Cad. No:113
Antalya İli,"
Hotel Olbia
",Antalya,Konyaaltı Plajı Akdeniz Bulv. No:80 Antalya Merkez
Antalya İli,"
Otel Club Golf Park
",Manavgat,Titreyengöl Mevki
Antalya İli,"
Villa Serra
",Kalkan,Yalıboyu Mah. Akdeniz Cad. Sümbül Sok. No:5
Antalya İli,"
Kleopatra Micador Hotel
",Alanya,Kizlar Pinari Mah. Mehmet Akif Ersoy Cad. No:10
Mersin (İçel),"
Olbios Marina Resort
",Erdemli,"Tırtar Mah. Palu Sok. No:21 Kumkuyu, Erdemli"
Antalya İli,"
Hane Club Hotel
",Manavgat,Kumköy Mevki
Antalya İli,"
Fame Beach
",Kemer,Liman Caddesi 1
Antalya İli,"
Hotel Finike Marina
",Finike,Kale Mah. Şerbetçi Bulvari. Marina Girişi. No 50
Antalya İli,"
Hotel Side Best House
",Manavgat,Selimiye Mah. 6011. Sok. Manavgat
Antalya İli,"
Club Life Kizilot Hotel
",Manavgat,Kizilot Beldesi Sahil Mevkii
Adana İli,"
Magarsa Park Hotel
",Adana,Karatas Bahce Beldesi Sahil Yolu Universite Cad.No:526
Antalya İli,"
Boutique Hotel Flower
",Kemer,Turizm Cad 80 Sok No 5
Antalya İli,"
Hotel Serapsu Beach Resort
",Alanya,KonaklI KasabasI
Antalya İli,"
Villa Lapin
",Manavgat,Selale mah. K.Evler no3
Antalya İli,"
Sehrazat Hotel
",Kemer,Cumhuriyet Mah Inonu BulvarI 144 Sok. No 11
Antalya İli,"
Meis Hotel
",Kaş,Çukurbağ Yarımadası Arman Salay Sok. No10 Kaş Merkez
Antalya İli,"
Hotel Ali Bey Park
",Kızılağaç,Alanya Karayolu
Antalya İli,"
Bilgin Hotel
",Kaş,Bilgin sokak no.11
Antalya İli,"
Potium Zeynep
",Antalya,Tasliburun Mevkii
Antalya İli,"
Yeni Türkmen Otel
",Alanya,Oba Kasabası Göl Mah. Atatrürk Cad. Obagöl
Antalya İli,"
Desiree Resort Hotel
",Manavgat,Celtek Mevkii Kumkoy
Antalya İli,"
İkimiz ve Anatolia Motel
",Manavgat,Büyük Plaj Yolu Barbaros Cad
Antalya İli,"
Royal Sultan Garden
",Kemer,Cumayeri Mah. Sehit Er Hasan Yilmaz Cad. No: 6A
Antalya İli,"
Vikingen Quality Resort & Spa
",Okurcalar,Merkez Okurcalar
Mersin (İçel),"
Hermes Hotel
",Anamur,Ataturk caddesi meteoroloji sokak 4
Antalya İli,"
Secret Hotel
",Antalya,"No 10 Kaleici,"
Antalya İli,"
Starberry Hotel
",Kemer,Yeni Mahalle Ataturk BulvarI CInar YanI Sok. No 2
Antalya İli,"
Emirhan Garden
",Manavgat,Bingesik Mevkii
Antalya İli,"
Anjelique Resort hotel spa
",Alanya,KonaklI Beldesi Gelpelit Mevkii KonaklI
Antalya İli,"
Alatimya Village
",Kemer,Ataturk Caddesi Kemer
Antalya İli,"
Özbekhan Otel
",Antalya,Gürsu Mah. 304. Sok. No:52 Arapsuyu
Antalya İli,"
Tunalı Apart Hotel
",Antalya,Liman 5. Sok. No:2 Arapsuyu
Antalya İli,"
Starlice Club
",Alanya,Incekum Beldesi
Antalya İli,"
Attaleia Shine Luxury Hotel
",Belek,Taşlıburun Mevki
Antalya İli,"
Ipsos Hotel
",Beldibi,Bahçecik Mah.Molla Musa Cad. 15 Sokak 20
Antalya İli,"
Justiniano Wish Side
",Manavgat,KIzIlagac
Antalya İli,"
Hotel Lara World
",Antalya,"Guzeloba Mah, Manolya Sokak 21"
Antalya İli,"
Riviera Suite Hotel
",Antalya,Akdeniz Bulvari
Antalya İli,"
Taksim International Side Palace
",Manavgat,Sorgun Mevkii s/n
Antalya İli,"
Grand Paradise Hotel
",Alanya,Karaburun Mevkii
Antalya İli,"
Side Mare Aqua Hotel
",Manavgat,Kumkoy Mevkii-manavgat
Antalya İli,"
Oueen's Park Resort
",Kemer,Cumhuriyet Mah. Sahil Yolu Cad
Antalya İli,"
Bilkay Hotel
",Alanya,Saray Mah. Alaaddin Çıkmazı Sok. No 3
Antalya İli,"
Hotel Villa Santana
",Kemer,Akaturk bul 29/B
Antalya İli,"
Sillyum Hotel
",Belek,Ileribasi Mevkii PK 05
Antalya İli,"
Gural
",Alanya,Kizlar Pinari Mah. Ataturk Bulvari 222
Antalya İli,"
Kilyos Kale Hotel
",Kumköy,Kale Caddesi No:61 Kilyos Sarlyer Istanbul
Antalya İli,"
Palmariva Club Gül Beach
",Kemer,Yeni Mah. Atatürk Cad. No:2 Kemer Merkez
Antalya İli,"
The Colours West Hotel
",Manavgat,Evren Mh. Sahil Cd.Turizm Yolu No:12
Antalya İli,"
Solim Inn Hotel
",Kiriş,Sahil Caddesi No 2
Antalya İli,"
Kiris Le Palm Hotel
",Kiriş,Kiris Mah Yali Cad
Antalya İli,"
Maren Beach
",Alanya,Guller Pinari Mah - Keykubat Cad Kalan Sok. 5
Antalya İli,"
Side West Resort
",Çolaklı,Tilkiler Mah Colakli Beldesi
Antalya İli,"
Eser Holiday Home
",Kemer,", "
Antalya İli,"
Alanya Ozkaymak Hotel
",Alanya,Incekum
Antalya İli,"
Forte Liberty Beach Hotel
",Alanya,Konaklı Köyü
Antalya İli,"
Cleo South Princess Suite Hotel
",Alanya,Saray Mah. Mehmet Akif Ersoy Cad. Kosk Oglu Sok. No 4
Antalya İli,"
Elit Basaran Hotel
",Antalya,Arapsuyu Mahallesi 7. Cad no 1
Antalya İli,"
Sugar Beach Hotel
",Mahmutlar,"Mahmutlar Mevki, Alanya"
Mersin (İçel),"
Hotel Mamure
",Bozyazı,Bozyazı Merkez
Antalya İli,"
Magic Dream Resort Hotel
",Kemer,Ataturk Bulvari No 18/1
Antalya İli,"
Yeşil Öz Otel
",Manavgat,Yalı Mah. Cemal Gürsel Bulv.
Antalya İli,"
Corydella Hotel
",Alanya,Konakli Beldesi
Antalya İli,"
Arcadia Villas
",Çıralı,Ulupinar Koyu
Antalya İli,"
The Old Trading House
",Kalkan,Yalboyu Mah 3 Sok No5
Antalya İli,"
Çiğdem Han
",Kemer,Merkez Mah. Liman Cad. 136. Sok. No:3 Kemer Merkez
Antalya İli,"
Sunprime Numa Beach
",Türkler,Fugla Mahallesi Golcuk Cad.
Antalya İli,"
Ceylan Inter-Continental Resort Kemer
",Kemer,Camyuva
Antalya İli,"
Werola Beach Hotel
",Alanya,"Yeni Mah, Barbaros Cad, Mahmutlar"
Antalya İli,"
Coralia Club Tekirova Palmariva
",Kemer,PO Box 151
Antalya İli,"
Çobanoğlu Otel
",Kaş,Atatürk Bulv. Elmalı Cad. No:5 Kaş Merkez
Antalya İli,"
Ekici Hotel
",Kaş,Arisan Street No. 1
Antalya İli,"
Hotel Sydney 2000
",Antalya,Çifteçeşmeler Mevki
Antalya İli,"
Berkan Hotel
",Alanya,Güllerpınarı Mah. Alaattin Keykubat Cad. Altın Sok. No 1
Antalya İli,"
Princess Orange Apartments
",Kemer,", "
Antalya İli,"
Tayyarbey Hotel
",Çolaklı,Gündoğdu Beldesi Çolaklı
Mersin (İçel),"
Sahil Martı Hotel
",Mersin,"Akdeniz Mah. Gazi Mustafa Kemal Bulv. No:8 Mezitli, Mezitli"
Mersin (İçel),"
Royal Mersin Otel
",Mersin,14 Ocak Mh. 5429 Sk. No:1 Akdeniz
Antalya İli,"
İkiz Otel
",Alanya,Ataturk cad. Belen sk. No:3
Antalya İli,"
Grand Pearl Beach Resort
",Manavgat,Çonaklı
Antalya İli,"
Cortez Resort Hotel & Spa
",Alanya,Merdivenlikuyu Mevkii
Antalya İli,"
Otel Cats Garden
",Manavgat,"1008 Sokak no 1, Yali Mah"
Antalya İli,"
Berkay Hotel
",Kemer,Yeni Mah. Atatürk Bulv. No:49 Kemer Merkez
Mersin (İçel),"
Mediterranean Resort Hotel
",Silifke,Susanoğlu Mah. Mersin Cad. No:189 Atakent
Hatay İli,"
Grand De-Liban Hotel
",Harbiye,Harbiye Mah. Urgen Cad. No:16
Mersin (İçel),"
Egemen Hotel
",Mersin,Mesudiye Mah. Fasih Kayabali Cad. No:107
Antalya İli,"
Seal Of Star
",Alanya,Konakli-Alanya
Mersin (İçel),"
Hotel Eylül
",Erdemli,Silifke Cad. No:138
Antalya İli,"
Sonas Alpina Hotel
",Mahmutlar,Mahmutlar Kasabasi
Antalya İli,"
Green Apartments
",Manavgat,Denizbuku Mevkii Yali Mah
Adana İli,"
Gold Lake Hotel
",Adana,Kars Mah. 82 068 Sk. No. 1
Antalya İli,"
Hotel Drop
",Alanya,Telatiye Mah. İskele Mevki No:61
Antalya İli,"
Puren Hotel
",Alanya,Sekerhane Mah Sevket Tokus 23
Antalya İli,"
More Hotel
",Beldibi,Bahcecik mah. Ataturk Cad. No 134
Antalya İli,"
Atan Park Otel
",Antalya,"Yeşilbahçe Mah. Eski Lara Cad. No:117 Lara, Muratpaşa"
Antalya İli,"
Almila Side Hotel and Suit
",Manavgat,Ilica Mah. Cumhuriyet Cad. No:26
Antalya İli,"
Sheriff Olympos Pansiyon
",Kumluca,Yazır Köyü Olympos Mevki Kumluca Merkez
Mersin (İçel),"
Hotel Golden King
",Mersin,G.M.K. BulvarI Yeni Mah. No : 633
Antalya İli,"
Sultan Keykubat Suit Hotel
",Alanya,Güller Pınarı Mah. Ahmet Asım Tokuş Bulv. No:125
Antalya İli,"
Hotel Peker
",Kemer,Ciftecesmeler mevkii Beldibi 3
Antalya İli,"
Magic Life Sirene Imperial
",Belek,3 Kumtepesi Mevkii
Antalya İli,"
Belinda Hotel
",Manavgat,Titreyen Göl Mevki Manavgat Merkez
Mersin (İçel),"
Hotel Rolli
",Anamur,Ersoy Cad. 1622 Sok. No:3 Anamur Merkez
Antalya İli,"
May Garden Club Hotel
",Mahmutlar,Cumhuriyet Mah. Örenönü Mevki
Antalya İli,"
Turist
",Antalya,Bayyndyrlyk Caddesi No:69
Antalya İli,"
Boulevard Hotel
",Alanya,Asım Tokuş Cad. No:45
Antalya İli,"
Phaselis Hill Resort
",Kemer,Cumhuriyet Mh. Sakip Sabanci Cd. 160. Sk. No: 31
Antalya İli,"
Santana Otel
",Mahmutlar,Mahmutlar Kasabası
Antalya İli,"
Club Eldorador Belvil Antalya
",Antalya,Belel-tasliburun mevkii
Antalya İli,"
Alp Pasa Regency Suites
",Antalya,30 Barbaros Mah Hesapci Sok
Antalya İli,"
Ardisia de Luxe Resort
",Manavgat,"Kizilot Mevkii, Side"
Antalya İli,"
Nautilus Resort Hotel
",Kemer,Bahcecik Mah. Beldibi 29
Antalya İli,"
Royal Vikingen Resort
",Alanya,Konaklı Beldesi Alanya Merkez
Antalya İli,"
Santa Marina Hotel
",Antalya,Liman mah 25 sok no 17
Antalya İli,"
Blue Collection Belek
",Belek,İleribaşı Mevki
Antalya İli,"
The Colours Side
",Manavgat,Evren Mh.Sahil Cd.Turizm Yolu no 12
Antalya İli,"
Öz Aytur Otel
",Mahmutlar,Cumhuriyet Mah. Örenönü Mevki
Antalya İli,"
Harrington Park Resort
",Antalya,Gürsu Mah. Akdeniz Bulv. No:192
Antalya İli,"
My Gold Hotel
",Alanya,"Ahmet Tokus Bulvari, No 167"
Antalya İli,"
Keyif Pansiyon
",Kemer,Ulupınar Köyü Çıralı Mevki Kemer Merkez
Antalya İli,"
Mahberi Beach Otel
",Alanya,İskele Mevki
Antalya İli,"
Antikhan Hotel
",Antalya,"Zerdalilik Mah. Cebesoy Cad. No: 73 Gençlik, Muratpaşa"
Antalya İli,"
Elit Garden Hotel
",Manavgat,Yalı Mah. 1008 Sok. No: 8
Antalya İli,"
Eftelia Village Hotel
",Alanya,Turylet Kasabasi
Antalya İli,"
Yelken Blue Lift Otel
",Beldibi,Çifte Çeşmeler Mevki Atatürk Cad. No:195
Antalya İli,"
Greenmax
",Belek,Yeni Mah. Uckumtepesi Cad. No:16
Antalya İli,"
Bayar Club
",Alanya,Mersin yolu uzeri Oba
Adana İli,"
Adana Green Club
",Adana,Girne Bulvari 144/A
Antalya İli,"
Astor Beach Hotel
",Mahmutlar,Örenönü Mevki Cumhuriyet Mah
Adana İli,"
Ziyapasa Park Hotel
",Adana,Kurtulus Mahallesi 64002 Sk. No:1
Antalya İli,"
Balik Hotel
",Alanya,Kızlarpınarı Mah. Atatürk Cad. No 382
Antalya İli,"
Residence Rivero
",Kemer,147 Sk
Antalya İli,"
Oasis Club Belek
",Belek,Siteler cad 77 sok. no:4
Antalya İli,"
Hotel Nergiz
",Alanya,Güllerpınarı Mah. A. Asım Tokuş cad. No. 101
Antalya İli,"
Paradise Apartments
",Kalkan,Kalkan
Antalya İli,"
Dionysos Hotel Sports & Spa
",Çolaklı,Colakli Beldesi 8
Antalya İli,"
Gonul Palace Hotel
",Beldibi,Beldibi Bahcecik Mah. Molla Musa Cad. No 32
Antalya İli,"
Aktas Hotel
",Mahmutlar,D 400 Mahmutlar Yeni Mahalle D400 Karayolu uzeri No:49 Alanya Antalya
Antalya İli,"
Sun Queen Beach Hotel
",Alanya,", "
Antalya İli,"
Nox Inn Beach Resort&Spa Hotel
",Alanya,Pamukyeri Mah. Kulak Mevkii
Antalya İli,"
Riva Atli Bay
",Alanya,", "
Mersin (İçel),"
Mutlu Aslan Otel
",Mersin,Atatürk Bulvarı 67/A
Antalya İli,"
Green Beyza Hotel
",Antalya,Çağlayan Mah. Lara Yolu 2050 Sok. No:6
Mersin (İçel),"
Hotel Sultasa
",Mersin,Gazi Mustafa Kemal Bulvari
Antalya İli,"
Argos Hotel
",Antalya,Tuzcular Mah. Balık Pazarı Sok. No:6 Yatlimani
Antalya İli,"
Roxy Resort Hotel & Spa
",Kiriş,Kiris Mah. Kiris Cad. No 86
Antalya İli,"
İsabella Apart Otel
",Alanya,Hacet Mah. Mehmet Sabri Sok. No:6 Alanya Merkez
Antalya İli,"
Sefikbey Hotel
",Kemer,Yeni Mahalle Atatürk Bulvarı No 78
Antalya İli,"
Nergiz Apart Hotel
",Manavgat,Kazim Karabekir Caddesi No:56
Antalya İli,"
Blue Night Hotel
",Alanya,Pamuk Yeri Mah.
Hatay İli,"
Harbiye Hotel
",Harbiye,Caglayan Mah. Urgen Cad No 17/A
Antalya İli,"
Alara Kum Otel
",Avsallar,İncekum Cad. No: 58
Antalya İli,"
Pelican Apartments
",Manavgat,Yali Mah. Alaylar Mevkii
Antalya İli,"
Larissa Akman Park
",Kemer,Merkez Çamyuva
Antalya İli,"
Aga Motel Bungalows
",Kaş,Andifili Mah. Fethiye Yolu Uzeri No 64
Antalya İli,"
Konar And Doruk
",Kemer,Liman Cad. No.27 Merkez Kemer
Antalya İli,"
Bariscan Hotel Alanya
",Mahmutlar,Yeni Mah. Gürkan Sok.
Adana İli,"
Adana Park Hotel
",Adana,Doseme Mah. Kurtulus Cad. No: 24
Antalya İli,"
Golden River Hotel
",Adrasan, 
Antalya İli,"
Hulusi Hotel
",Manavgat,"Yalı Mah. Kiremithane Sok. Side, Manavgat"
Antalya İli,"
Hollywood
",Kemer,Merkez Mahallesi 38 Sokak 4
Antalya İli,"
MyHome Apart Hotel
",Alanya,Ataturk Cad.
Antalya İli,"
Hotel Britannia
",Kemer,Anafartalar Cad. No:14
Adana İli,"
Adana Madi Hotel
",Adana,Doseme Mahallesi Turhan Cemal Beriker Bulvari 72 Seyhan
Antalya İli,"
Adora Hotel
",Kızılot,Kizilot Beldesi Misirlar Mahallesi Sahil Caddesi
Antalya İli,"
Diamore
",Alanya,Saray Mah. Ataturk Cad. No 58
Antalya İli,"
La Mer Delta Alara
",Okurcalar,Merkez Göynük
Antalya İli,"
L'ancora Hotel
",Kemer,Merkez Mah. Deniz Cad. No:39 Kemer Merke
Mersin (İçel),"
Hulya Pansiyon
",Erdemli,"Mavideniz Mh, Cami Karsisi"
Antalya İli,"
Sun Fire Beach
",Mahmutlar,Cumhuriyet Mah
Hatay İli,"
Arsuz Otel
",İskenderun,Akdeniz Cad. Uluçınar Mah. Atatürk Blv.No 2
Adana İli,"
Sedef Hotel
",Adana,Turhan Cemal Beriker Bulvari No 95
Mersin (İçel),"
Buyuk Yalcin Hotel
",Mersin,GMK Bulvari Uzeri Turgut Turkalp
Antalya İli,"
Keskin 2 Pansiyon
",Antalya,"Kılınçarslan Sok. Hıdırlık Sok. No:37 Gençlik, Muratpaşa"
Antalya İli,"
Wasa Hotel
",Alanya,Saray Mah. Damalataş Cad. Alaaddinoğlu Sok. No:11
Antalya İli,"
Gallion Hotel
",Alanya,Saray Mah. Atatürk Cad. No:109 Alanya Merkez
Antalya İli,"
Olympos Ayışığı Pansiyon
",Antalya,Yazır Köyü olympos Mevkii
Antalya İli,"
Tas Motel
",Manavgat,Sumbul Sok. No 22B
Antalya İli,"
Çınar Garden Apart Otel
",Manavgat,Yalı Mah. Side Bulv. No:10
Antalya İli,"
Blue Side Family Club
",Manavgat,Kumkoy Yolu Uzeri Defne Star Otel Karsisi
Antalya İli,"
Majesty Club La Mer Art
",Kemer,Goynuk / Antalya
Antalya İli,"
Kleopatra Beach Hotel
",Alanya,Ataturk St. No:194/A
Antalya İli,"
Yalı Hotel
",Manavgat,Barbaros Cad. No:50
Antalya İli,"
Blue Bay Motel
",Adrasan,"Deniz Mah. Sahil Cad. No:1 Çavuşköy, Kumluca"
Antalya İli,"
Rose Xiza Beach Resort
",Kemer,Atatürk Bulvarı No 7
Antalya İli,"
UYGULAMA OTELİ ANTALYA
",Antalya,"Varlık Mah. 100. Yıl Bulv. Bahçelievler, Muratpaşa"
Antalya İli,"
Ambiente Hotel
",Kemer,Tekirova Belediyesi Gunubirlik Tesisleri
Mersin (İçel),"
Wonasis Resort & Aqua Hotel
",Mersin,Akdeniz Mah. Sehit Yakup Yilmaz Cad. No: 53
Antalya İli,"
Intourist Club Belek
",Belek,Kadriye
Antalya İli,"
Euphoria Palm Beach
",Manavgat,Kızılağaç Turizm Bölgesi 146
Mersin (İçel),"
Nixe Hotel Susanoglu
",Mersin,Cankaya Mah.3.Sokak
Mersin (İçel),"
Truva Apart Hotel
",Mersin,ERDEMLI AYAs MERSIN
Hatay İli,"
Deliban Otel
",Antakya,Hürriyet Mah. Atatürk Cad. No 3 Antakya Merkez
Antalya İli,"
Intercity Green Palace
",Belek,LG Kundu S/N
Antalya İli,"
Özkaymak İncekum Otel
",Avsallar,İncekum Mevki
Antalya İli,"
Club Serena Beach Hotel
",Manavgat,Tepe Altı Mevki Örenşehir Köyü
Antalya İli,"
Side Temple Hotel
",Manavgat,Selimiye Mah. Denizbuku Begonya Sok. no:185
Antalya İli,"
Green Park Apart Hotel
",Alanya,Saray Mah. Hacı Kadiroğlu Sok. No:19 Alanya Merkez
Hatay İli,"
Defne Prenses Hotel
",Antakya,"Çağlayan Mah. Celal Atik Cad. No:8 Harbiye, Antakya"
Antalya İli,"
Palmiye Otel
",Manavgat,Yalı Mah. Kazım Karabekir Cad
Antalya İli,"
İpek Hotel
",Kemer,Merkez Mah. 102 Sok. No:10 Kemer Merkez
Antalya İli,"
Lukkies Lodge Cirali
",Çıralı,"Cirali, Antalya, Turkey"
Antalya İli,"
Raga Apart Hotel
",Manavgat,Denizbükü Mevki
Antalya İli,"
Kleopatra Life
",Alanya,Kizlarpinari Mah Ataturk Cad 224
Antalya İli,"
Club Phaselis
",Kemer,Cumhuriyet Mah. Sakip Sabanci Cad. 160. Sk. No:31
Antalya İli,"
Viva Club Paradiso
",Serik,Gazelli Mevkii Bogazkent Belek
Hatay İli,"
Grand Onur Hotel
",İskenderun,I.Karaoglanoglu Cad. No 122
Antalya İli,"
Adrasan Otel
",Kumluca,"Deniz Mah. Sahil Cad. Çavuşköy, Kumluca"
Antalya İli,"
Yelken Otel
",Beldibi,Çifte Çeşmeler Mah. 3 Mevki Atatürk Cad. No:195
Antalya İli,"
Park Side Hotel
",Manavgat,Kemer Mah. Cennetler Mevkii
Antalya İli,"
Justiniano Beach Hotel
",Avsallar,Karacalti Mevkii
Antalya İli,"
Gold Safran Hotel
",Alanya,Obagöl Mevki Fatih Cad. No:36 Alanya Merkez
Antalya İli,"
Kemer Hotel
",Kemer,Merkez Mah. Yalı Cad. No:34 Kemer Merkez
Antalya İli,"
Club Bella Mare
",Mahmutlar,Orenonu Mevkii. D-400 Yolu uzeri No: 199
Antalya İli,"
Gurtas Hotel
",Antalya,Muratpasa Mah. Sarampol Cad 230
Antalya İli,"
Sara Otel
",Alanya,Saray Mah. Güzelyalı Cad. Yalı Sok. No:2 Alanya Merkez
Antalya İli,"
My House
",Antalya,Gürsu Mah. 307. Sok. No:16
Antalya İli,"
Pekcan Hotel
",Alanya,Oba Gol Mah. Fatih Cad. No: 24
Mersin (İçel),"
Ayseli Otel
",Mersin,Üniversite Caddesi Merkez Mah. No: 16 Yenişehir / Mersin
Antalya İli,"
Aybel Inn Hotel
",Beldibi,Ataturk Caddesi No:220 Bahcecik Mah. Beldibi-1/Konyaalti
Antalya İli,"
Ayka Vital Park
",Antalya,Akhoyuk Caddesi No 1
Mersin (İçel),"
Navona Otel
",Mersin,Dumlupınar mah. GMK Bulv. No: 437 Yenişehir
Antalya İli,"
Acacia Resort
",Beldibi,Bahcecik Mah. 17.Sok. No : 10
Antalya İli,"
Adress Beach Hotel
",Beldibi,Bahçecik Mah. Atatürk Cad. No:154
Antalya İli,"
Side Holiday Village
",Manavgat,Deniz Buku Mevkii
Antalya İli,"
Ekinoks Apart Otel
",Kaş,Cukurbag Yarimadasi Demokrasi Cad 58
Antalya İli,"
Berraksu Otel
",Antalya,"Kültür Mah. 3822 Sok. No 7, Kepez"
Hatay İli,"
Emin Otel
",İskenderun,Muammer Aksoy Cad. No:18
Antalya İli,"
Hotel Arinna
",Manavgat,Titreyengöl Mevki
Antalya İli,"
Holiday Point City Hotel
",Manavgat,Yali Mah.Suleyman Demirel Bul. No:256
Antalya İli,"
Himeros Life Hotel
",Kemer,Merkez Mahallesi 102 Sokak No 5
Antalya İli,"
Himeros Club Hotel
",Kemer,Merkez Mah. Atatürk Cad. 155 Sok. No:13
